ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,20,1,3,1,5,2,9,2,0
0007CB1E1F,20,0,8,12,8,6,10,16,9,0
0007CB2183,1,8,0,3,5,2,3,1,4,0
0007CB2277,3,12,3,0,13,13,11,3,2,2
0007CB3D9B,1,8,5,13,0,2,17,2,0,0
0007CB3F5E,5,6,2,13,2,0,13,0,0,0
0007CB6BC3,2,10,3,11,17,13,0,5,11,14
0007F2945F,9,16,1,3,2,0,5,0,11,0
0007F2B8A6,2,9,4,2,0,0,11,11,0,3
0007F2E455,0,0,0,2,0,0,14,0,3,0
