ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,235.333333333334,367.933333333333,34.2,207,183.666666666667,467.566666666667,75.6666666666667,227.333333333334,35.3333333333334
0007CB2224,235.333333333334,0,1300.7,162.4,969.8,549.9,1131.83333333333,121.033333333333,498.033333333333,141.166666666667
0007CB3491,367.933333333333,1300.7,0,189.266666666667,550.033333333334,326.7,325.266666666667,109.4,195.266666666667,78.9
0007CB4837,34.2,162.4,189.266666666667,0,75.3666666666666,91.9666666666666,101.433333333333,5.6,77.5,42.5333333333333
0007CD72E3,207,969.8,550.033333333334,75.3666666666666,0,323.3,584.333333333333,116.466666666667,262.933333333333,196.966666666667
0007CD77C5,183.666666666667,549.9,326.7,91.9666666666666,323.3,0,272.099999999999,49.8,1278.53333333333,77.1666666666667
0007CDE223,467.566666666667,1131.83333333333,325.266666666667,101.433333333333,584.333333333333,272.099999999999,0,186.933333333333,365.566666666666,229.266666666666
0007CDEC0B,75.6666666666667,121.033333333333,109.4,5.6,116.466666666667,49.8,186.933333333333,0,65.7666666666666,133.266666666667
0007CDEEE2,227.333333333334,498.033333333333,195.266666666667,77.5,262.933333333333,1278.53333333333,365.566666666666,65.7666666666666,0,98.0666666666667
0007CE0327,35.3333333333334,141.166666666667,78.9,42.5333333333333,196.966666666667,77.1666666666667,229.266666666666,133.266666666667,98.0666666666667,0
