ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,54.8574805151899,38.1200564392157,66.5399131785714,51.2214649509091,56.7773829979382,58.95116708125,28.2087791142857,35.4459816847826,31.5662391517241
0007CB2224,54.8574805151899,0,42.8734872459184,51.6037367138889,53.4932844536313,57.2304559413044,34.2638300911672,63.0854780454545,61.7923779333333,24.4017429881188
0007CB3491,38.1200564392157,42.8734872459184,0,61.315772285,59.6378034275,62.3941834603774,51.0706992734375,68.67856534,63.9632457409091,56.8044029875
0007CB4837,66.5399131785714,51.6037367138889,61.315772285,0,43.2985644428572,64.9807598615385,23.719060482353,57.5221237384615,62.22462586,56.0233429666667
0007CD72E3,51.2214649509091,53.4932844536313,59.6378034275,43.2985644428572,0,56.5333717853846,51.3381029867925,56.131583037037,54.9473747839286,51.9773256764706
0007CD77C5,56.7773829979382,57.2304559413044,62.3941834603774,64.9807598615385,56.5333717853846,0,50.4171900862385,47.7282737392857,11.9727365762115,47.5193672409091
0007CDE223,58.95116708125,34.2638300911672,51.0706992734375,23.719060482353,51.3381029867925,50.4171900862385,0,29.9413375476191,51.7435888732558,36.7145686291139
0007CDEC0B,28.2087791142857,63.0854780454545,68.67856534,57.5221237384615,56.131583037037,47.7282737392857,29.9413375476191,0,61.2084701285714,26.5472519625
0007CDEEE2,35.4459816847826,61.7923779333333,63.9632457409091,62.22462586,54.9473747839286,11.9727365762115,51.7435888732558,61.2084701285714,0,45.5080604425532
0007CE0327,31.5662391517241,24.4017429881188,56.8044029875,56.0233429666667,51.9773256764706,47.5193672409091,36.7145686291139,26.5472519625,45.5080604425532,0
