ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,25,16,6,17,42,30,4,21,11
0007CB2224,31,0,26,9,37,37,103,7,43,47
0007CB3491,13,32,0,3,14,18,12,4,13,2
0007CB4837,5,1,4,0,4,3,12,1,2,1
0007CD72E3,8,25,25,5,0,31,30,4,22,13
0007CD77C5,17,36,35,14,43,0,41,12,142,20
0007CDE223,18,92,25,6,29,28,0,5,6,35
0007CDEC0B,1,6,5,1,5,7,11,0,1,8
0007CDEEE2,15,18,5,4,5,99,16,4,0,5
0007CE0327,12,43,11,4,12,17,20,5,21,0
