ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,24,11,0,38,42,29,5,28,6
0007CB2224,20,0,35,15,62,55,100,5,46,21
0007CB3491,9,17,0,6,31,22,19,4,17,0
0007CB4837,7,5,7,0,5,7,5,3,2,0
0007CD72E3,25,55,29,3,0,53,59,15,35,2
0007CD77C5,22,30,16,3,42,0,33,2,86,5
0007CDE223,15,74,13,1,42,21,0,9,34,10
0007CDEC0B,4,2,10,4,20,5,11,0,4,7
0007CDEEE2,16,14,11,4,33,92,14,0,0,5
0007CE0327,7,19,2,3,11,7,28,2,21,0
