ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,311,60,260,144,254,127,156,65,74
0007ACA781,311,0,45,165,234,134,168,102,298,119
0007CB2224,60,45,0,63,278,127,63,13,42,224
0007CD38E5,260,165,63,0,519,364,944,72,168,153
0007CD72E3,144,234,278,519,0,404,690,372,295,273
0007CD7FB2,254,134,127,364,404,0,247,118,96,151
0007CD81D3,127,168,63,944,690,247,0,97,196,484
0007CDEAA7,156,102,13,72,372,118,97,0,114,45
0007CDEEE2,65,298,42,168,295,96,196,114,0,230
0007CE0327,74,119,224,153,273,151,484,45,230,0
