ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,14.8989158358974,17.5347240818182,0,37.8124129017241,52.237630475,64.8514116833333,19.7118196714286,0,54.1861506
0007CB7051,14.8989158358974,0,37.76982045,0,61.0264103166667,1.4016231,0,22.0697341965517,15.4525311833333,0
0007CD5116,17.5347240818182,37.76982045,0,1.0781516,0,0,0,0,0,0
0007CD765E,0,0,1.0781516,0,0,0,0,0,0,0
0007CD86B3,37.8124129017241,61.0264103166667,0,0,0,0,39.2167178,63.1380932692308,46.43814086,28.03494645625
0007CDAD6B,52.237630475,1.4016231,0,0,0,0,0,0,0,0
0007CDADED,64.8514116833333,0,0,0,39.2167178,0,0,24.3872626,82.8258673,8.96942691
0007CDC395,19.7118196714286,22.0697341965517,0,0,63.1380932692308,0,24.3872626,0,31.6732920777778,72.1742961
0007CDC443,0,15.4525311833333,0,0,46.43814086,0,82.8258673,31.6732920777778,0,0
0007CDE4F0,54.1861506,0,0,0,28.03494645625,0,8.96942691,72.1742961,0,0
