ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,0.790135396518374,1.73504273504274,0,0.822448181462652,1.0746887966805,0.505405405405406,0.44047619047619,0.594142259414225,0.583333333333333
0007CB7051,0.206573957016435,0,0,0,0.182635901447009,0,0.106756756756756,0.25952380952381,0,0.110119047619047
0007CD5116,0.0513274336283187,0,0,0,0,0,0,0,0,0
0007CD765E,0,0,0,0,0,0,0,0,0,0
0007CD86B3,0.531731984829331,0.451644100580271,0,0,0,0,0.17027027027027,0.321428571428571,0,0
0007CDAD6B,0.130973451327434,0,0,0,0,0,0,0,0,0
0007CDADED,0.0945638432364101,0.076402321083172,0,0,0.0492764958936254,0,0,0.207936507936508,0.175732217573222,0.235119047619047
0007CDC395,0.140328697850822,0.316247582205029,0,0,0.158388736800939,0,0.354054054054053,0,0,0
0007CDC443,0.0359039190897599,0,0,0,0,0,0.0567567567567567,0,0,0
0007CDE4F0,0.0495575221238939,0.0357833655705995,0,0,0,0,0.106756756756756,0,0,0
