ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,1.16119953993034,3.60139179983252,0,1.94713091630859,3.60139179983251,0.700180130834692,0.788509284893084,1.58855423881103,1.12591269602264
0007CB7051,1.16119953993034,0,0,0,1.4186547849562,0,0.708193983409583,1.91085380048833,0,1.20446253715115
0007CD5116,3.60139179983252,0,0,0,0,0,0,0,0,0
0007CD765E,0,0,0,0,0,0,0,0,0,0
0007CD86B3,1.94713091630859,1.4186547849562,0,0,0,0,0.516775985897061,1.2094222490431,0,0
0007CDAD6B,3.60139179983251,0,0,0,0,0,0,0,0,0
0007CDADED,0.700180130834692,0.708193983409583,0,0,0.516775985897061,0,0,2.1768068300369,4.51428716959088,4.05884469439115
0007CDC395,0.788509284893084,1.91085380048833,0,0,1.2094222490431,0,2.1768068300369,0,0,0
0007CDC443,1.58855423881103,0,0,0,0,0,4.51428716959088,0,0,0
0007CDE4F0,1.12591269602264,1.20446253715115,0,0,0,0,4.05884469439115,0,0,0
