ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,2.31815181518152,2.21851851851852,0,2.28755555555556,0,4.02777777777778,2.39333333333333,2.67543859649123,2.67246376811594
0007CB7051,2.31815181518152,0,0,4.825,2.16913580246914,0,1.98888888888889,2.43823529411765,2.24827586206897,3.76
0007CD5116,2.21851851851852,0,0,1.6,0,0,0,0,0,3.97291666666667
0007CD765E,0,4.825,1.6,0,0,0,0,0,2.5952380952381,0
0007CD86B3,2.28755555555556,2.16913580246914,0,0,0,0,1.32222222222222,2.17179487179487,2.42333333333333,2.22075471698113
0007CDAD6B,0,0,0,0,0,0,0,0,0,0
0007CDADED,4.02777777777778,1.98888888888889,0,0,1.32222222222222,0,0,2.30763888888889,0,6.48518518518518
0007CDC395,2.39333333333333,2.43823529411765,0,0,2.17179487179487,0,2.30763888888889,0,1.68627450980392,7.86851851851852
0007CDC443,2.67543859649123,2.24827586206897,0,2.5952380952381,2.42333333333333,0,0,1.68627450980392,0,1.87037037037037
0007CDE4F0,2.67246376811594,3.76,3.97291666666667,0,2.22075471698113,0,6.48518518518518,7.86851851851852,1.87037037037037,0
