ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,4.71967408571429,45.082501825,0,34.2643601818182,0,52.9129766411765,35.8280969880952,73.6300157571429,51.3345452807692
0007CB7051,4.71967408571429,0,0,0,55.2577925076923,0,51.3563392777778,23.143640321875,0,63.3369234833333
0007CD5116,45.082501825,0,0,0,32.9109486,0,0,50.7744692,0,44.2686609
0007CD765E,0,0,0,0,0,0,0,0,0,0
0007CD86B3,34.2643601818182,55.2577925076923,32.9109486,0,0,0,45.45552008,52.3269976105263,62.6992074083333,37.1420950369565
0007CDAD6B,0,0,0,0,0,0,0,0,0,0
0007CDADED,52.9129766411765,51.3563392777778,0,0,45.45552008,0,0,15.875165484375,0,12.522808116
0007CDC395,35.8280969880952,23.143640321875,50.7744692,0,52.3269976105263,0,15.875165484375,0,10.8931852285714,62.49819539375
0007CDC443,73.6300157571429,0,0,0,62.6992074083333,0,0,10.8931852285714,0,25.5196133
0007CDE4F0,51.3345452807692,63.3369234833333,44.2686609,0,37.1420950369565,0,12.522808116,62.49819539375,25.5196133,0
