ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,37.9722482709677,10.3207791285714,0,48.82661089,40.2296554,55.8643955125,49.6923757294118,67.7817888428571,0
0007CB7051,37.9722482709677,0,0,1.207569,69.30109132,66.2395992,68.8974281,13.7248117333333,25.9519986,62.041614
0007CD5116,10.3207791285714,0,0,0,69.3657938,0,0,0,0,39.6854464
0007CD765E,0,1.207569,0,0,0,0,0,0,0,0
0007CD86B3,48.82661089,69.30109132,69.3657938,0,0,84.1940694,65.0955911,64.9600265,57.7018298666667,69.76770285
0007CDAD6B,40.2296554,66.2395992,0,0,84.1940694,0,0,79.6121181,91.1887221,0
0007CDADED,55.8643955125,68.8974281,0,0,65.0955911,0,0,30.1787339166667,64.7838739,0
0007CDC395,49.6923757294118,13.7248117333333,0,0,64.9600265,79.6121181,30.1787339166667,0,14.2503012666667,0
0007CDC443,67.7817888428571,25.9519986,0,0,57.7018298666667,91.1887221,64.7838739,14.2503012666667,0,63.69893835
0007CDE4F0,0,62.041614,39.6854464,0,69.76770285,0,0,0,63.69893835,0
