ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,234.133333333333,19.9666666666667,0,171.566666666667,0,120.833333333333,107.7,50.8333333333333,61.4666666666667
0007CB7051,234.133333333333,0,0,19.3,58.5666666666667,0,23.8666666666667,82.9,65.2,18.8
0007CD5116,19.9666666666667,0,0,3.2,0,0,0,0,0,63.5666666666667
0007CD765E,0,19.3,3.2,0,0,0,0,0,18.1666666666667,0
0007CD86B3,171.566666666667,58.5666666666667,0,0,0,0,7.93333333333333,28.2333333333333,24.2333333333333,117.7
0007CDAD6B,0,0,0,0,0,0,0,0,0,0
0007CDADED,120.833333333333,23.8666666666667,0,0,7.93333333333333,0,0,110.766666666667,0,175.1
0007CDC395,107.7,82.9,0,0,28.2333333333333,0,110.766666666667,0,28.6666666666667,141.633333333333
0007CDC443,50.8333333333333,65.2,0,18.1666666666667,24.2333333333333,0,0,28.6666666666667,0,16.8333333333333
0007CDE4F0,61.4666666666667,18.8,63.5666666666667,0,117.7,0,175.1,141.633333333333,16.8333333333333,0
