ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,164.833333333333,13.5,1.1,242.633333333333,5.2,11.1666666666667,94.6333333333333,14.5333333333333,116.033333333333
0007CB7051,164.833333333333,0,0,0,88.8333333333333,5.03333333333333,5.03333333333333,55.5666666666667,29.6,0
0007CD5116,13.5,0,0,0,0,0,0,0,0,0
0007CD765E,1.1,0,0,0,2.23333333333333,0,0,0,0,0
0007CD86B3,242.633333333333,88.8333333333333,0,2.23333333333333,0,11.1333333333333,22.6666666666667,67.9333333333333,10.9333333333333,55.2666666666667
0007CDAD6B,5.2,5.03333333333333,0,0,11.1333333333333,0,0,6.96666666666667,1.3,0
0007CDADED,11.1666666666667,5.03333333333333,0,0,22.6666666666667,0,0,37.2333333333333,0,5.93333333333333
0007CDC395,94.6333333333333,55.5666666666667,0,0,67.9333333333333,6.96666666666667,37.2333333333333,0,4.73333333333333,4
0007CDC443,14.5333333333333,29.6,0,0,10.9333333333333,1.3,0,4.73333333333333,0,0
0007CDE4F0,116.033333333333,0,0,0,55.2666666666667,0,5.93333333333333,4,0,0
