ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,0.460639394981093,0.0470647773279353,0,0.531914893617021,0,0.0660654675900553,0.370490566037736,0.362415295256534,0.120090634441088
0007CB7051,0.232332339274568,0,0,0.0242901128977079,0.194963091619627,0,0.0492252503612177,0.202062893081761,0.129235237173282,0.0737915407854986
0007CD5116,0.0064498231500104,0,0,0.0749230242901129,0,0,0.0351253051666584,0,0,0.333006042296074
0007CD765E,0,0.0048814025438295,0.0554149797570852,0,0,0,0.123162772158836,0,0.0997095837366893,0.125906344410876
0007CD86B3,0.254872043831056,0.185218288071502,0,0,0,0,0.0737880524139306,0.0483270440251572,0.0983785091965149,0.112688821752266
0007CDAD6B,0,0,0,0,0,0,0,0,0,0
0007CDADED,0.0459809972952354,0.0679271227225851,0.17839068825911,0.845706465959631,0.107179041829498,0,0,0.393459119496855,0.126694094869313,0.270317220543807
0007CDC395,0.51068035231292,0.552217256789274,0,0,0.139021566073238,0,0.77923372029296,0,0.483422071636012,0.345241691842901
0007CDC443,0.103856023302587,0.0734272946029564,0,0.281902155319877,0.0588363004776379,0,0.0521648149070799,0.100503144654088,0,0.0216012084592145
0007CDE4F0,0.0551355849920244,0.0671708490890341,1.11563765182187,0.570304481696887,0.107975104935591,0,0.178316974739674,0.114993710691824,0.0346079380445304,0
