ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,1.76797385620915,1.8625,0,2.98224299065421,1.75714285714286,0,2.15858585858586,1.57333333333333,2.72638888888889
0007CB7051,1.76797385620915,0,1.62222222222222,2.6025641025641,1.74761904761905,1.73611111111111,1.81025641025641,2.40787878787879,1.91717171717172,2.46666666666667
0007CD5116,1.8625,1.62222222222222,0,1.24074074074074,2.01666666666667,0,1.53333333333333,1.05,0,1.53333333333333
0007CD765E,0,2.6025641025641,1.24074074074074,0,0,0,1.99444444444444,0,2.17666666666667,1.41111111111111
0007CD86B3,2.98224299065421,1.74761904761905,2.01666666666667,0,0,3.33333333333333,1.73888888888889,1.79565217391304,4.16666666666667,2.3522633744856
0007CDAD6B,1.75714285714286,1.73611111111111,0,0,3.33333333333333,0,1.40833333333333,1.35,2.12380952380952,1.96666666666667
0007CDADED,0,1.81025641025641,1.53333333333333,1.99444444444444,1.73888888888889,1.40833333333333,0,2.20128205128205,2.775,2.28545454545455
0007CDC395,2.15858585858586,2.40787878787879,1.05,0,1.79565217391304,1.35,2.20128205128205,0,2.11481481481481,2.16666666666667
0007CDC443,1.57333333333333,1.91717171717172,0,2.17666666666667,4.16666666666667,2.12380952380952,2.775,2.11481481481481,0,0
0007CDE4F0,2.72638888888889,2.46666666666667,1.53333333333333,1.41111111111111,2.3522633744856,1.96666666666667,2.28545454545455,2.16666666666667,0,0
