ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,44.9856202705882,5.61744551875,0,44.4291315327103,69.1269567642857,0,37.1263884636364,56.4426439,52.8329715375
0007CB7051,44.9856202705882,0,68.0386431,6.79660455384615,69.6202045452381,42.5604872833333,60.6546399461538,23.3186074272727,27.5768427515152,67.5041223166667
0007CD5116,5.61744551875,68.0386431,0,7.99012194444444,35.389281025,0,28.69119932,74.5242541,0,7.66413996666667
0007CD765E,0,6.79660455384615,7.99012194444444,0,0,0,19.6784879166667,0,12.05999364,52.7686154666667
0007CD86B3,44.4291315327103,69.6202045452381,35.389281025,0,0,59.4888995,45.1430148555556,65.1774416652174,55.1413088,18.9089168123457
0007CDAD6B,69.1269567642857,42.5604872833333,0,0,59.4888995,0,54.445260625,31.7335913,56.6812615571429,45.60156825
0007CDADED,0,60.6546399461538,28.69119932,19.6784879166667,45.1430148555556,54.445260625,0,22.5063170269231,41.082958725,8.75833621272727
0007CDC395,37.1263884636364,23.3186074272727,74.5242541,0,65.1774416652174,31.7335913,22.5063170269231,0,11.1223971277778,59.7156395133333
0007CDC443,56.4426439,27.5768427515152,0,12.05999364,55.1413088,56.6812615571429,41.082958725,11.1223971277778,0,0
0007CDE4F0,52.8329715375,67.5041223166667,7.66413996666667,52.7686154666667,18.9089168123457,45.60156825,8.75833621272727,59.7156395133333,0,0
