ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,39,22,0,58,4,6,14,0,9
0007CB7051,39,0,2,0,12,3,0,29,6,0
0007CD5116,22,2,0,2,0,0,0,0,0,0
0007CD765E,0,0,2,0,0,0,0,0,0,0
0007CD86B3,58,12,0,0,0,0,4,13,5,16
0007CDAD6B,4,3,0,0,0,0,0,0,0,0
0007CDADED,6,0,0,0,4,0,0,7,1,10
0007CDC395,14,29,0,0,13,0,7,0,9,2
0007CDC443,0,6,0,0,5,0,1,9,0,0
0007CDE4F0,9,0,0,0,16,0,10,2,0,0
