ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,48.9232406594937,46.3198612813953,54.7299745806594,55.9350749037975,46.9656869261117,53.6889139878282,49.7873392124155,58.9112728771739,46.5151848198516
0007CB0AD4,48.9232406594937,0,35.1303029158416,51.8447831878125,56.5239764191257,49.5900938939307,52.9214668004988,50.5569717953704,56.8026174929577,57.0853228779104
0007CB2ED2,46.3198612813953,35.1303029158416,0,52.4931710859485,44.577907186272,61.1103873621232,52.9917669493617,46.7719783798095,47.3859672325444,56.7163160659004
0007CB321B,54.7299745806594,51.8447831878125,52.4931710859485,0,57.931009125,52.494537410473,46.1134283955645,41.9182024918159,26.8465184322917,53.311475222549
0007CB39C9,55.9350749037975,56.5239764191257,44.577907186272,57.931009125,0,62.6737620722054,51.5710623660494,45.0392472277556,34.8573415012195,47.7110998195946
0007CB464C,46.9656869261117,49.5900938939307,61.1103873621232,52.494537410473,62.6737620722054,0,40.9892733837535,55.1500737943679,57.6810806490196,50.1361055770701
0007F2B770,53.6889139878282,52.9214668004988,52.9917669493617,46.1134283955645,51.5710623660494,40.9892733837535,0,43.7038641859532,20.7341873043166,32.5157676825911
0007F2B957,49.7873392124155,50.5569717953704,46.7719783798095,41.9182024918159,45.0392472277556,55.1500737943679,43.7038641859532,0,62.7708210421053,48.3344331878319
0007F2BA9B,58.9112728771739,56.8026174929577,47.3859672325444,26.8465184322917,34.8573415012195,57.6810806490196,20.7341873043166,62.7708210421053,0,60.9633909166667
0007F2CA05,46.5151848198516,57.0853228779104,56.7163160659004,53.311475222549,47.7110998195946,50.1361055770701,32.5157676825911,48.3344331878319,60.9633909166667,0
