ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,0.0394083574679354,0,0.0323294693306926,0,0.0579281808777893,0,0.033814723494188,0.0656434719485638,0.0865030123190361
0007CB3491,0.153135048231511,0,0.113207547169811,0.129259626026679,0.0851938895417156,0.282399881779222,0.0531534012668687,0.44240929904896,0.138338691278648,0.22363096843809
0007CB4837,0,0.0335126189491104,0,0.114405545523388,0.0599294947121034,0.0252696911482193,0.0446158083172681,0.0410355759070095,0.0290366068650835,0.0216707130653718
0007CB6AB4,0.223070739549839,0.229520066197766,0.686233403214536,0,0.0616921269095183,0.229052756021871,0.689892591572571,0.258893976752377,0.522140412734626,0.397985792644545
0007CD5116,0,0.0149979313198179,0.0356394129979036,0.0061163860895905,0,0,0.163315890939136,0,0.0718656019910817,0.0445103857566766
0007CDE223,0.157556270096464,0.19766239139429,0.059748427672956,0.0902895089415741,0,0,0,0.113948573441353,0.114176086280203,0.130383958277133
0007CDE4F0,0,0.0199627637567232,0.0566037735849057,0.145919496708802,0.348413631022327,0,0,0.0752025361042618,0.0192886031318055,0.0338998291520548
0007CDEAA7,0.0771704180064309,0.259826230864708,0.0814116002795248,0.085629405254267,0,0.0956110536426777,0.117598457725145,0,0.0816136057243596,0.033809909180829
0007CDEC0B,0.254421221864952,0.137980968142325,0.0978336827393431,0.293295275819887,0.40716803760282,0.162701344761342,0.0512255576976041,0.138605142655864,0,0.175433863861163
0007CDEEE2,0.386655948553055,0.257240380637153,0.0842068483577917,0.257820236500262,0.290834312573443,0.214275158859169,0.103828146516112,0.0662205001761181,0.202322928549207,0
