ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,0,0,0,0,2,0,2,1,1
0007CB3491,2,0,10,12,5,19,3,11,20,20
0007CB4837,0,6,0,9,1,0,0,5,4,6
0007CB6AB4,0,29,12,0,0,17,7,20,54,33
0007CD5116,0,1,0,2,0,1,6,0,8,3
0007CDE223,1,8,1,21,1,0,0,5,17,12
0007CDE4F0,0,3,1,12,4,3,0,3,2,1
0007CDEAA7,0,10,1,21,1,8,2,0,1,6
0007CDEC0B,2,20,3,50,2,12,2,8,0,23
0007CDEEE2,1,10,2,35,0,5,3,3,13,0
