ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,1.51025641025641,0,1.61666666666667,0,3.07,0,1.44444444444444,1.50666666666667,2.04444444444444
0007CB3491,1.51025641025641,0,0,2.23529411764706,0,2.9537037037037,0,1.76166666666667,1.81282051282051,2.52
0007CB4837,0,0,0,2.79487179487179,3.16060606060606,1.17777777777778,0,18.6083333333333,2.87222222222222,2.425
0007CB6AB4,1.61666666666667,2.23529411764706,2.79487179487179,0,1.61111111111111,2.61047619047619,1.66333333333333,3.00138888888889,3.08888888888889,1.79333333333333
0007CD5116,0,0,3.16060606060606,1.61111111111111,0,2.1,0,0,2.88333333333333,0
0007CDE223,3.07,2.9537037037037,1.17777777777778,2.61047619047619,2.1,0,1.13333333333333,2.37466666666667,2.12162162162162,1.46777777777778
0007CDE4F0,0,0,0,1.66333333333333,0,1.13333333333333,0,0,2.37333333333333,1.36
0007CDEAA7,1.44444444444444,1.76166666666667,18.6083333333333,3.00138888888889,0,2.37466666666667,0,0,2.04782608695652,1.93333333333333
0007CDEC0B,1.50666666666667,1.81282051282051,2.87222222222222,3.08888888888889,2.88333333333333,2.12162162162162,2.37333333333333,2.04782608695652,0,1.81219512195122
0007CDEEE2,2.04444444444444,2.52,2.425,1.79333333333333,0,1.46777777777778,1.36,1.93333333333333,1.81219512195122,0
