ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,0.0508519701810437,0.00813590646720862,0.00416074826467987,0.00880073558386967,0.132351983325734,0,0.0190977379790349,0.0113274928854417,0.0234483657858136
0007CB3491,0.244290151653573,0,0.0235171222327875,0.0380832417656045,0.0759227636936819,0.22555852276428,0.0240439423774485,0.0821627127275814,0.076930230827893,0.219401947148817
0007CB4837,0.221998903709118,0.13357675338506,0,0.798374561144909,0.306055431498752,0.113137497557481,0.0861229142916365,0.26919322666893,0.368078418243029,0.183305806675939
0007CB6AB4,0.113466106340216,0.21618743343983,0.797914797305443,0,0.103507158807303,0.118739008662802,0.47953155767437,0.356236472435598,0.275003255026691,0.216381258692628
0007CD5116,0.0122419148547415,0.0219838734215731,0.0156021910029597,0.00527966124407043,0,0.0864326190321109,0.252979583376516,0.0122649917243135,0.0151219239997768,0.0229702712100138
0007CDE223,0.37127717887813,0.131713068614027,0.0116313329494168,0.0122142416852035,0.174307106265598,0,0.0122292465540471,0.107329287442176,0.0517084240090769,0.114481919332406
0007CDE4F0,0,0.00882397687509508,0.00556455825041182,0.0310012596146114,0.320635754630237,0.00768579430730149,0,0.0153206298009591,0.0129457061547905,0.0698670027816412
0007CDEAA7,0.0822218161885622,0.0736345656473452,0.0424741191123491,0.0562404523892477,0.0379613818468409,0.164723506806487,0.037413203440771,0,0.083235682532597,0.0571540333796939
0007CDEC0B,0.111273524575187,0.15731020842842,0.132511484016125,0.0990606491035295,0.106791015368449,0.181072103172018,0.0721318271323454,0.18991639434707,0,0.353290159944366
0007CDEEE2,0.197149643705464,0.383995131598965,0.0564826099184402,0.0667126738670168,0.138841455405228,0.343125122125969,0.333195149756453,0.111615668633026,0.302382679537972,0
