ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,0.0403109973146818,0.0159247033633687,0.0218884265367571,0,0.146382522860313,0.0166981726528041,0.0363079615048119,0.0345670983430413,0.0183075902586943
0007CB3491,0.158814122278263,0,0.108841109822464,0.106713127417482,0.112097669256382,0.187818035734782,0.20075223319229,0.139493041223475,0.0646666289656732,0.197403581919833
0007CB4837,0.0439168409398451,0.0761880971710486,0,0.0998680604891912,0.0266094420600858,0.0360791215518231,0.152173913043478,0.141398105519395,0.065698693660578,0.124211124798635
0007CB6AB4,0.238774757042687,0.295478673577718,0.395039700240878,0,0.227467811158798,0.342388185331139,0.57823661806439,0.304334021273218,0.653919018266131,0.296408604188382
0007CD5116,0,0.00848383032339355,0.00247287811104019,0.00915434572336603,0,0.0166813329762406,0.221743810548977,0.0213573018883483,0.0027729130180969,0
0007CDE223,0.470660597859516,0.153281708611753,0.042064412525649,0.100916810446903,0.146949780923492,0,0.025438910784665,0.135259565010319,0.0568201097098908,0.141381597649957
0007CDE4F0,0.0182821662642291,0.054229108458217,0.0385290363752393,0.0666350913991228,0.763734411863836,0.00998733999155999,0,0,0.0251229994910366,0.0492371837392211
0007CDEAA7,0.0952198852772468,0.0823081246487229,0.119189936658043,0.0648533441591394,0.126095423563778,0.0977924015763094,0,0,0.0575128654640049,0.0710698379607695
0007CDEC0B,0.300775003075409,0.142821457565728,0.207288785797127,0.521589589183216,0.0832420591456736,0.153766690897961,0.173891770231921,0.215272265438958,0,0.332303610347768
0007CDEEE2,0.118833804896052,0.32523574595641,0.292354358105094,0.176370422995816,0,0.285419137620997,0.254232312359331,0.198444197491665,0.247893456992591,0
