ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,10,10,9,1,28,0,3,8,7
0007CB3491,8,0,40,79,3,20,3,26,47,87
0007CB4837,13,28,0,141,16,10,3,34,82,58
0007CB6AB4,5,76,113,0,5,20,38,60,185,124
0007CD5116,4,6,9,6,0,4,16,5,17,1
0007CDE223,18,37,6,29,9,0,1,19,41,63
0007CDE4F0,0,8,7,40,23,3,0,4,13,30
0007CDEAA7,5,17,24,47,2,27,2,0,41,32
0007CDEC0B,4,44,61,171,1,33,4,42,0,145
0007CDEEE2,8,62,38,90,8,34,13,24,124,0
