ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,18.9119420694444,69.3644104285714,56.8910806571429,0,20.3575018676471,0,61.3228180666667,42.1805572388889,65.6507812
0007CB3491,18.9119420694444,0,62.4953348875,62.3252156688172,64.4630315571429,52.4474967681818,61.793243275,44.2881987678572,59.4004095779221,36.430719417094
0007CB4837,69.3644104285714,62.4953348875,0,56.7281150754717,22.3160808714286,71.3849128222222,29.4869933166667,59.210629352,49.296800612766,39.8952121923077
0007CB6AB4,56.8910806571429,62.3252156688172,56.7281150754717,0,39.0155547666667,58.4090205669565,30.3557382029851,55.8099457226415,30.4573474125571,58.4342475082569
0007CD5116,0,64.4630315571429,22.3160808714286,39.0155547666667,0,29.6194593571429,5.66264525555555,73.1049499,49.6762073090909,49.98869424
0007CDE223,20.3575018676471,52.4474967681818,71.3849128222222,58.4090205669565,29.6194593571429,0,52.2885397833333,49.1779188191781,62.7456095546392,35.1639886380953
0007CDE4F0,0,61.793243275,29.4869933166667,30.3557382029851,5.66264525555555,52.2885397833333,0,0,69.1471231,52.805842
0007CDEAA7,61.3228180666667,44.2881987678572,59.210629352,55.8099457226415,73.1049499,49.1779188191781,0,0,57.0762855294117,68.7391682904762
0007CDEC0B,42.1805572388889,59.4004095779221,49.296800612766,30.4573474125571,49.6762073090909,62.7456095546392,69.1471231,57.0762855294117,0,28.8225208736559
0007CDEEE2,65.6507812,36.430719417094,39.8952121923077,58.4342475082569,49.98869424,35.1639886380953,52.805842,68.7391682904762,28.8225208736559,0
