ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,11.6037623326923,0,65.1474447291667,0,21.8730892525424,0,64.7669601,31.8876904538462,61.6937099166667
0007CB3491,11.6037623326923,0,62.6192721769231,58.0778711030613,0,51.996422444898,68.431284075,39.609845309434,60.3732855824742,34.9189151337349
0007CB4837,0,62.6192721769231,0,57.3640944,1.11291581818182,70.5038296916667,0,50.5909095,43.578203868,50.52619967
0007CB6AB4,65.1474447291667,58.0778711030613,57.3640944,0,81.4439517666667,60.6877148885246,20.049302937037,46.8422903474576,35.1738814725769,56.9830393341176
0007CD5116,0,0,1.11291581818182,81.4439517666667,0,34.6432622428571,0,89.692513,72.68062498,0
0007CDE223,21.8730892525424,51.996422444898,70.5038296916667,60.6877148885246,34.6432622428571,0,2.1366897,46.4805808432432,58.8579865448276,29.5992609463415
0007CDE4F0,0,68.431284075,0,20.049302937037,0,2.1366897,0,77.7542274333333,55.46619514,43.2080688
0007CDEAA7,64.7669601,39.609845309434,50.5909095,46.8422903474576,89.692513,46.4805808432432,77.7542274333333,0,57.8631994302631,64.6918152
0007CDEC0B,31.8876904538462,60.3732855824742,43.578203868,35.1738814725769,72.68062498,58.8579865448276,55.46619514,57.8631994302631,0,30.1179304239131
0007CDEEE2,61.6937099166667,34.9189151337349,50.52619967,56.9830393341176,0,29.5992609463415,43.2080688,64.6918152,30.1179304239131,0
