ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,29.4333333333333,0,36.1444444444444,0,60.1,0,6.73333333333333,15.0222222222222,10.9222222222222
0007CB3491,29.4333333333333,0,14.0666666666667,76.7555555555554,0,75.0222222222221,7.26666666666667,37.1222222222222,63.8111111111111,61.5222222222222
0007CB4837,0,14.0666666666667,0,55.5888888888889,34.7666666666667,5.7888888888889,0,37.7333333333333,36.5888888888889,11.25
0007CB6AB4,36.1444444444444,76.7555555555554,55.5888888888889,0,4.83333333333333,90.5111111111111,22.4,103.166666666667,450.111111111111,57.0888888888889
0007CD5116,0,0,34.7666666666667,4.83333333333333,0,7.65555555555557,0,4.4,4.65,0
0007CDE223,60.1,75.0222222222221,5.7888888888889,90.5111111111111,7.65555555555557,0,1.13333333333333,51.8444444444444,117.544444444444,47.8555555555555
0007CDE4F0,0,7.26666666666667,0,22.4,0,1.13333333333333,0,4.23333333333333,11.8666666666667,6.8
0007CDEAA7,6.73333333333333,37.1222222222222,37.7333333333333,103.166666666667,4.4,51.8444444444444,4.23333333333333,0,62.3333333333333,10.2833333333333
0007CDEC0B,15.0222222222222,63.8111111111111,36.5888888888889,450.111111111111,4.65,117.544444444444,11.8666666666667,62.3333333333333,0,103.577777777778
0007CDEEE2,10.9222222222222,61.5222222222222,11.25,57.0888888888889,0,47.8555555555555,6.8,10.2833333333333,103.577777777778,0
