ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,28,14,19,26,21,0,8,22,18
0007ABF555,28,0,39,48,42,17,3,31,22,19
0007AC2B02,14,39,0,97,207,31,13,27,82,35
0007ACA781,19,48,97,0,79,13,2,86,53,91
0007CB7051,26,42,207,79,0,35,86,32,91,94
0007CD6778,21,17,31,13,35,0,3,8,10,44
0007CD765E,0,3,13,2,86,3,0,0,5,3
0007CDADED,8,31,27,86,32,8,0,0,43,33
0007CDC443,22,22,82,53,91,10,5,43,0,53
0007CDEAA7,18,19,35,91,94,44,3,33,53,0
