ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,0.275609987657837,0.106680476437079,0.0211353042589872,0.0479417245468407,0.00650226966016439,0,0.0336782138817911,0.245214441482917,0.0563902037456267
0007ABF555,0.2624773960217,0,0.260486794407043,0.149224187472064,0.101050313399966,0.0211017053122317,0.271428571428571,0.104762702634776,0.0289729654885943,0.0348494203196816
0007AC2B02,0.0931283905967448,0.238773378904396,0,0.14769171828108,0.259698458410978,0.0391363022941971,0,0.0330917773216604,0.0555228633736024,0.0449337998216368
0007ACA781,0.0299276672694393,0.221874109940188,0.239564992232004,0,0.170252414026766,0.130842841369157,0,0.297909772546392,0.12935719478002,0.218632091651231
0007CB7051,0.0511754068716094,0.113263077945505,0.317555670636976,0.128344294744908,0,0.0626303521040363,0.428571428571429,0.149834541113391,0.127141818685312,0.0502160938464705
0007CD6778,0.00958408679927665,0.0326592613690308,0.0660797514241327,0.136198199348701,0.0864814501101135,0,0.185714285714286,0.0797553721777741,0.142060992073107,0.729093777869247
0007CD765E,0,0.0108231273141555,0,0,0.0152464848382179,0.00478468899521531,0,0.00439827420098019,0.0033922946450206,0
0007CDADED,0.0726943942133815,0.237444222918447,0.0818228896944588,0.454121703594918,0.302981534812806,0.116795485216538,0.25,0,0.490913496486551,0.0244906359333196
0007CDC443,0.640506329113923,0.0794645400170891,0.16613153806318,0.238618223612797,0.311112993393189,0.251748251748252,0.233333333333334,0.59406023541239,0,0.118611511284901
0007CDEAA7,0.0743218806509945,0.0482293743472894,0.0678404971517348,0.20349913798608,0.0620023716754193,0.651944546681389,0,0.0149541322833326,0.0598497698085776,0
