ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,41.4109691,65.9586476974359,73.8995575095238,43.7633380941177,51.20131006875,0,7.68112073888889,23.859195768,68.18195855
0007ABF555,41.4109691,0,59.8549624743363,36.9286669385542,63.6941022056074,62.2692428772727,59.95264242,36.9506442657143,65.7829472076923,64.5269825382353
0007AC2B02,65.9586476974359,59.8549624743363,0,58.6798986614525,39.7869729476378,60.5859741215686,32.7073407590909,65.2097599180556,59.1630566710345,62.0326636792208
0007ACA781,73.8995575095238,36.9286669385542,58.6798986614525,0,56.7123383253968,62.3080532086957,50.4416786153846,21.8158172911917,58.8584736511363,40.1293269801471
0007CB7051,43.7633380941177,63.6941022056074,39.7869729476378,56.7123383253968,0,62.2852133412844,17.312415781203,60.0455452460527,47.1937926872093,60.1005343336956
0007CD6778,51.20131006875,62.2692428772727,60.5859741215686,62.3080532086957,62.2852133412844,0,56.3625807,60.5729347695652,68.0434134581818,33.4204342457143
0007CD765E,0,59.95264242,32.7073407590909,50.4416786153846,17.312415781203,56.3625807,0,57.7911640545455,52.2701405764706,44.6624428352941
0007CDADED,7.68112073888889,36.9506442657143,65.2097599180556,21.8158172911917,60.0455452460527,60.5729347695652,57.7911640545455,0,44.1179999961538,54.3348130045455
0007CDC443,23.859195768,65.7829472076923,59.1630566710345,58.8584736511363,47.1937926872093,68.0434134581818,52.2701405764706,44.1179999961538,0,64.02646378
0007CDEAA7,68.18195855,64.5269825382353,62.0326636792208,40.1293269801471,60.1005343336956,33.4204342457143,44.6624428352941,54.3348130045455,64.02646378,0
