ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,34.9333333333333,2.6,15.3,48.1666666666666,11.6666666666667,0,23.5666666666667,255.7,15.4
0007ABF555,34.9333333333333,0,22.3666666666667,229.466666666667,121.333333333333,31.2666666666666,3.6,414.433333333333,45.2666666666666,85.0666666666667
0007AC2B02,2.6,22.3666666666667,0,172.8,253.2,28.6,1.6,42,66.9666666666667,75.3666666666666
0007ACA781,15.3,229.466666666667,172.8,0,296.233333333334,123.066666666667,5.8,466.4,208.133333333334,491.8
0007CB7051,48.1666666666666,121.333333333333,253.2,296.233333333334,0,78.8333333333333,88.8666666666667,43.5666666666667,76,197.566666666666
0007CD6778,11.6666666666667,31.2666666666666,28.6,123.066666666667,78.8333333333333,0,0,59.7,62.2666666666667,174.566666666667
0007CD765E,0,3.6,1.6,5.8,88.8666666666667,0,0,12.1666666666667,0,35.2
0007CDADED,23.5666666666667,414.433333333333,42,466.4,43.5666666666667,59.7,12.1666666666667,0,256.9,206.3
0007CDC443,255.7,45.2666666666666,66.9666666666667,208.133333333334,76,62.2666666666667,0,256.9,0,62.8333333333334
0007CDEAA7,15.4,85.0666666666667,75.3666666666666,491.8,197.566666666666,174.566666666667,35.2,206.3,62.8333333333334,0
