ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,15.1058725424538,5.80557142115288,1.82597611759834,3.96712459164257,9.57512597291415,0,6.52179688170104,9.50251516257112,4.6070826711597
0007ABF555,11.7457546788042,0,1.75818981767816,2.25814636262544,1.20076559829612,3.6188441392167,1.03099639336642,3.8080448575232,1.17305631158902,3.81079828502273
0007AC2B02,3.3993156336583,1.28928893128038,0,1.71053001282506,3.25029085616587,2.66342869670493,1.42945798754076,1.20490791937388,1.48742034073762,1.2527647903266
0007ACA781,1.20034939635431,1.82399743446605,1.91239183272789,0,1.43898426187577,1.70231339278931,1.26297400682805,4.32633009841738,1.39627662359714,3.72699824883326
0007CB7051,2.4138214944045,0.864230243251259,3.17473042623413,1.25805932307962,0,1.7492308686632,4.25772909451096,0.681069880671749,2.15222744000229,0.846670826990342
0007CD6778,7.36317578899321,3.57287232006031,3.59455354869718,2.08302882433651,2.40601324394632,0,4.59381477197586,2.19310246719538,3.27273821685746,3.03678961992038
0007CD765E,0,1.32402264326252,2.31939186443365,1.9191989319507,6.99185187332362,5.00028068656561,0,0.745660450981533,1.92321828757282,1.29449878536911
0007CDADED,4.25893074411708,3.10546327920335,1.36090007169926,4.37189348086686,0.786900143807767,1.80966828372352,0.494055188863309,0,1.91352379226273,1.30286603804997
0007CDC443,6.7451761023677,1.05053319827714,1.8435782584693,1.55601100236715,2.72453782094398,2.92961806717054,1.29871105721766,2.11067753000885,0,0.781187454008537
0007CDEAA7,3.52137275457617,3.73589231349508,1.68092347053661,4.53092716855018,1.15801162996179,3.01539296921071,0.890227027590894,1.56858710658206,0.855491524956314,0
