"","start_frame","RFID_a","xstart_a","ystart_a","xend_a","yend_a","total_length_a","RFID_b","xstart_b","ystart_b","xend_b","yend_b","total_length_b"
"1",1560446,"0007CA3A35",81.0750885009766,50.606517791748,81.6413879394531,51.165641784668,11.1954919882521,"0007CA38FF",114.391418457031,80.1557006835938,112.06224822998,81.1039276123047,NA
"2",1560515,"0007CA3A35",80.6437072753906,52.1676216125488,82.5381240844727,49.9638519287109,14.4208685017126,"0007CA38FF",126.932022094727,52.5724334716797,126.980461120605,52.9420394897461,1.43320233467317
"3",1563331,"0007CA3A35",80.6437072753906,52.1676216125488,82.5381240844727,49.9638519287109,NA,"0007CA38FF",127.557556152344,50.0417633056641,129.473358154297,50.3030242919922,10.9413089165598
"4",1564224,"0007CA3A35",88.2471694946289,53.0038986206055,88.1603393554688,53.5376892089844,10.2503502488965,"0007CA38FF",130.652267456055,52.1143646240234,129.628616333008,51.2943153381348,10.0240752290574
"5",1564369,"0007CA3A35",88.7940979003906,54.5360679626465,87.7868194580078,54.0710487365723,11.9627817914951,"0007CA38FF",130.83268737793,52.8581733703613,130.289535522461,52.575309753418,10.0384632002424
"6",1564589,"0007CA3A35",88.6195220947266,53.4904403686523,90.4918975830078,53.3940086364746,13.5854963226532,"0007CA38FF",131.742202758789,52.8341598510742,129.72184753418,50.724739074707,9.99956987180433
"7",1564723,"0007CA3A35",89.0418853759766,54.2048301696777,87.3498840332031,55.5457992553711,16.530669762824,"0007CA38FF",129.836975097656,51.6236305236816,129.417663574219,50.9846572875977,8.8876070389508
"8",1565031,"0007CA3A35",86.2611541748047,54.3618850708008,84.8633804321289,57.2584228515625,18.1227105177336,"0007CA38FF",130.526092529297,51.1680221557617,130.573028564453,51.3296127319336,11.0991130063779
"9",1565126,"0007CA3A35",84.448860168457,55.6549873352051,87.5560989379883,53.4680061340332,15.9266248666245,"0007CA38FF",129.081771850586,51.9706573486328,128.988784790039,51.1231422424316,12.544516568998
"10",1565689,"0007CA3A35",123.348846435547,88.0473403930664,78.4545745849609,54.3948593139648,95.8677143870864,"0007CA38FF",122.85945892334,42.0345153808594,121.578201293945,43.9895706176758,11.9207819715371
"11",1566125,"0007CA3A35",78.6967163085938,53.3799133300781,81.2358322143555,50.9507179260254,12.9843789192931,"0007CA38FF",122.85945892334,42.0345153808594,121.578201293945,43.9895706176758,NA
"12",1566671,"0007CA3A35",78.6967163085938,53.3799133300781,81.2358322143555,50.9507179260254,NA,"0007CA38FF",122.859962463379,46.9873695373535,126.516860961914,48.0243186950684,22.4821792714064
"13",1626520,"0007CA3A35",78.6967163085938,53.3799133300781,81.2358322143555,50.9507179260254,NA,"0007CA38FF",537.100158691406,371.195037841797,541.358032226562,365.499694824219,38.9641785381644
"14",2384386,"0007CA3A35",87.5503845214844,148.712341308594,119.834251403809,348.10400390625,226.331327136105,"0007CA38FF",202.399810791016,337.757995605469,174.988876342773,332.681945800781,60.0672003148652
"15",2409892,"0007CA3A35",331.997253417969,353.083740234375,519.699768066406,216.243988037109,361.594621200832,"0007CA38FF",202.399810791016,337.757995605469,174.988876342773,332.681945800781,NA
"16",2436233,"0007CA3A35",331.997253417969,353.083740234375,519.699768066406,216.243988037109,NA,"0007CA38FF",175.939468383789,393.072265625,169.171524047852,362.12060546875,36.8360842240064
"17",1373901,"0007CB08A5",331.997253417969,353.083740234375,519.699768066406,216.243988037109,NA,"0007CA38FF",545.657958984375,272.680480957031,548.084350585938,257.074615478516,51.303072977567
"18",1632616,"0007CB08A5",331.997253417969,353.083740234375,519.699768066406,216.243988037109,NA,"0007CA38FF",545.657958984375,272.680480957031,548.084350585938,257.074615478516,NA
"19",2384977,"0007CB08A5",331.997253417969,353.083740234375,519.699768066406,216.243988037109,NA,"0007CA38FF",180.518402099609,334.184600830078,185.923446655273,324.243469238281,61.2531905698131
"20",69250,"0007CB0D91",531.151184082031,327.942596435547,527.313415527344,200.144165039062,139.170602183895,"0007CA38FF",546.273803710938,106.083778381348,547.685302734375,104.779373168945,11.1664178209632
"21",69365,"0007CB0D91",534.114318847656,213.816711425781,543.140319824219,162.085525512695,114.026227669234,"0007CA38FF",546.712524414062,105.04044342041,549.4755859375,104.849182128906,47.8051920413325
"22",639001,"0007CB0D91",200.234664916992,338.995422363281,452.469451904297,370.807159423828,258.188675567394,"0007CA38FF",375.234100341797,360.450286865234,538.263549804688,329.160247802734,194.237212489791
"23",1622017,"0007CB0D91",200.234664916992,338.995422363281,452.469451904297,370.807159423828,NA,"0007CA38FF",124.211036682129,45.2433891296387,123.021194458008,43.996036529541,15.1896384543564
"24",2086700,"0007CB1EC1",200.234664916992,338.995422363281,452.469451904297,370.807159423828,NA,"0007CA38FF",124.211036682129,45.2433891296387,123.021194458008,43.996036529541,NA
"25",2123931,"0007CB1EC1",200.234664916992,338.995422363281,452.469451904297,370.807159423828,NA,"0007CA38FF",267.329467773438,388.235168457031,276.937866210938,385.307983398438,48.1063290276527
"26",2131556,"0007CB1EC1",215.122817993164,389.440643310547,218.372009277344,396.127471923828,44.1325848469431,"0007CA38FF",267.329467773438,388.235168457031,276.937866210938,385.307983398438,NA
"27",1621765,"0007CB239E",105.452201843262,73.7096328735352,107.450202941895,70.5192718505859,9.88178858311051,"0007CA38FF",267.329467773438,388.235168457031,276.937866210938,385.307983398438,NA
"28",1621838,"0007CB239E",109.258445739746,69.9890289306641,106.728355407715,74.5560150146484,13.9563511981331,"0007CA38FF",119.857925415039,44.195240020752,120.45768737793,45.3070793151855,16.4303026567033
