ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,731.433333333333,148.833333333333,1.1,1464.16666666667,96.4,130.7,460.866666666667,142.8,457.533333333333
0007CB7051,731.433333333333,0,21.7333333333334,37.5333333333333,354.433333333333,46.2666666666666,66.5,375.233333333333,212.233333333333,122.2
0007CD5116,148.833333333333,21.7333333333334,0,24.1666666666667,25.4,0,46.6,7.93333333333334,0,10.6333333333333
0007CD765E,1.1,37.5333333333333,24.1666666666667,0,6.76666666666666,2,11.9666666666667,0,107.233333333333,5.26666666666666
0007CD86B3,1464.16666666667,354.433333333333,25.4,6.76666666666666,0,33.7,143.466666666667,273.733333333333,182.933333333334,483.033333333333
0007CDAD6B,96.4,46.2666666666666,0,2,33.7,0,5.63333333333333,15,31.6666666666667,3.93333333333333
0007CDADED,130.7,66.5,46.6,11.9666666666667,143.466666666667,5.63333333333333,0,224.033333333333,55.1333333333333,267.066666666667
0007CDC395,460.866666666667,375.233333333333,7.93333333333334,0,273.733333333333,15,224.033333333333,0,154.866666666667,50.6
0007CDC443,142.8,212.233333333333,0,107.233333333333,182.933333333334,31.6666666666667,55.1333333333333,154.866666666667,0,24.3
0007CDE4F0,457.533333333333,122.2,10.6333333333333,5.26666666666666,483.033333333333,3.93333333333333,267.066666666667,50.6,24.3,0
