ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,4.34919181801262,3.39236940165797,0,5.1010997724102,13.2512870816371,2.08725538658724,7.33537801357232,1.65127826165713,4.28755837498762
0007CB7051,5.53723110134475,0,1.10355911373644,0.5803696579605,1.08279885631666,20.129372619759,0.476803005930125,3.46015104357119,0.962148650899737,0.617806431309589
0007CD5116,5.80786935642857,1.32645430161799,0,2.86300705224706,0.390239659537098,0,1.4997340817218,0.306677843422031,0,12.0783759959577
0007CD765E,0,0.956695676384896,3.64429731609996,0,0,0,4.64682625665236,0,3.62196330677503,7.45652344589564
0007CD86B3,5.97442860891623,0.989209077360694,0.205231924809231,0,0,0,0.392626437327872,1.19180318837064,0.588944264336618,3.44854007240384
0007CDAD6B,25.8442427354625,37.7270450440982,0,0,0,0,0,0,0,0
0007CDADED,2.56083722175084,0.443817826225588,0.951491380599793,2.79651215821803,0.412621258195302,0,0,4.65656964445954,0.482975196763411,3.07368443356848
0007CDC395,7.5759870628941,2.79757897742055,0.164185117044823,0,1.0496024567248,0,3.91086627324042,0,1.705400676319,3.2022511536059
0007CDC443,2.47134637341024,1.22548787448352,0,2.5305659040543,0.801063611894879,0,0.627465435168158,2.55134113899665,0,0.705756457333503
0007CDE4F0,5.03522234639241,0.550384100541945,7.27626707382886,4.84015938810203,3.4583935519506,0,2.93305757260463,3.64613965283979,0.516237641163855,0
