ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,35.6129723493548,12.6050889551282,30.3607143,43.7582904153652,59.005577712,55.7594865206896,45.7965829889952,53.6210405904762,51.6459377847826
0007CB7051,35.6129723493548,0,63.7964531375,5.7486603875,62.0187017101796,50.9741786821428,65.822922985,26.1046804125,27.036029625,65.811679825
0007CD5116,12.6050889551282,63.7964531375,0,5.61235192857143,49.6206004,0,15.3080446642857,71.09163924,0,12.2386123142857
0007CD765E,30.3607143,5.7486603875,5.61235192857143,0,55.2123468,44.958168,19.6784879166667,0,8.618549674,58.940820275
0007CD86B3,43.7582904153652,62.0187017101796,49.6206004,55.2123468,0,65.0771276882353,57.1402484515625,61.7750138128205,58.3842965033898,22.8489227602339
0007CDAD6B,59.005577712,50.9741786821428,0,44.958168,65.0771276882353,0,54.445260625,43.8511417375,60.25987054375,45.60156825
0007CDADED,55.7594865206896,65.822922985,15.3080446642857,19.6784879166667,57.1402484515625,54.445260625,0,21.7269345284404,43.2003739629629,6.66866723008131
0007CDC395,45.7965829889952,26.1046804125,71.09163924,0,61.7750138128205,43.8511417375,21.7269345284404,0,19.2625614531646,61.893319828
0007CDC443,53.6210405904762,27.036029625,0,8.618549674,58.3842965033898,60.25987054375,43.2003739629629,19.2625614531646,0,45.4320596785714
0007CDE4F0,51.6459377847826,65.811679825,12.2386123142857,58.940820275,22.8489227602339,45.60156825,6.66866723008131,61.893319828,45.4320596785714,0
