ID,0007CB0942,0007CD38E5,0007CD81D3,0007CD86B3,0007CDC395,0007CDC91B,0007CDDBAF,0007CE0327
0007CB0942,0,62,55,74,45,49,80,26
0007CD38E5,62,0,649,709,131,251,507,55
0007CD81D3,55,649,0,925,321,259,777,113
0007CD86B3,74,709,925,0,196,254,656,83
0007CDC395,45,131,321,196,0,251,399,34
0007CDC91B,49,251,259,254,251,0,571,30
0007CDDBAF,80,507,777,656,399,571,0,51
0007CE0327,26,55,113,83,34,30,51,0
