ID,0007CB0942,0007CD38E5,0007CD81D3,0007CD86B3,0007CDC395,0007CDC91B,0007CDDBAF,0007CE0327
0007CB0942,0,7,15,12,7,3,7,6
0007CD38E5,3,0,114,101,7,20,59,8
0007CD81D3,6,55,0,104,26,29,83,18
0007CD86B3,5,87,159,0,28,36,90,20
0007CDC395,3,17,26,14,0,14,18,6
0007CDC91B,4,36,70,74,20,0,86,24
0007CDDBAF,11,59,109,94,10,52,0,15
0007CE0327,5,18,44,24,4,12,17,0
