ID,0007CB0942,0007CD38E5,0007CD81D3,0007CD86B3,0007CDC395,0007CDC91B,0007CDDBAF,0007CE0327
0007CB0942,0,7,44,25,13,21,71,0
0007CD38E5,7,0,598,547,79,308,381,0
0007CD81D3,44,598,0,868,198,443,653,7
0007CD86B3,25,547,868,0,113,319,512,0
0007CDC395,13,79,198,113,0,179,181,0
0007CDC91B,21,308,443,319,179,0,383,0
0007CDDBAF,71,381,653,512,181,383,0,0
0007CE0327,0,0,7,0,0,0,0,0
