ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,1.97077625570776,1.9475,1.80350877192983,1.82857142857143,1.93747276688453,1.76666666666667,1.84848484848485,1.81570881226054,1.89607843137255
0007CB3491,1.97077625570776,0,2.37422222222222,2.82416666666667,2.03055555555556,2.37283950617284,1.96956521739131,2.03356481481482,2.53855421686747,2.4797514619883
0007CB4837,1.9475,2.37422222222222,0,8.0148479427549,2.28913043478261,1.81827956989247,2.15666666666667,3.23551912568306,3.10722394220846,2.68183118741058
0007CB6AB4,1.80350877192983,2.82416666666667,8.0148479427549,0,2.39012345679012,2.62209302325581,2.29602925809822,3.17100938967136,2.91935050993022,2.75638474295191
0007CD5116,1.82857142857143,2.03055555555556,2.28913043478261,2.39012345679012,0,2.26086956521739,2.61805555555556,1.63958333333333,4.12789115646259,2.64712643678161
0007CDE223,1.93747276688453,2.37283950617284,1.81827956989247,2.62209302325581,2.26086956521739,0,1.75833333333334,2.08181818181818,2.33847352024922,2.09612612612612
0007CDE4F0,1.76666666666667,1.96956521739131,2.15666666666667,2.29602925809822,2.61805555555556,1.75833333333334,0,1.76666666666667,1.9018779342723,2.34961832061069
0007CDEAA7,1.84848484848485,2.03356481481482,3.23551912568306,3.17100938967136,1.63958333333333,2.08181818181818,1.76666666666667,0,2.37172284644195,2.16410256410256
0007CDEC0B,1.81570881226054,2.53855421686747,3.10722394220846,2.91935050993022,4.12789115646259,2.33847352024922,1.9018779342723,2.37172284644195,0,2.44325500435161
0007CDEEE2,1.89607843137255,2.4797514619883,2.68183118741058,2.75638474295191,2.64712643678161,2.09612612612612,2.34961832061069,2.16410256410256,2.44325500435161,0
