ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,1,0,1,0,0,0,0,0
0007CB0F67,0,0,1,0,1,0,0,0,1,0
0007CB48B4,0,0,0,1,0,0,0,0.6,0,0
0007CB6DFA,0,0,0,0,1,0,0,0,0,0.125
0007F29741,0,0,0,0,0,0,0.5,0.5,0,0
0007F2B88A,0,1,0,0,0,0,0,1,0.307692307692308,0
0007F2C687,0,1,0,1,0.5,1,0,0.571428571428571,0.5,0
0007F2EEFA,0,0,0.4,0,0.5,0,0.428571428571429,0,0,1
0007F2F26A,0,0,0,0,1,0.692307692307692,0.5,1,0,0
0007F2F283,0,0,1,0.875,0,0,1,0,1,0
