ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0.0449370880766926,0.614434581242764,0.0403800475059382,0,0,0.101025908537646,0.620138391791935,0.127699976263945,0.0431555799890049
0007CB0F67,0.00756658595641646,0,0,0.0441126569392603,0,0.0467475192943771,0.0925056511910972,0,0,0.0379329301814184
0007CB48B4,0.4818401937046,0,0,0.18985408890397,0.0744186046511628,0.0436604189636163,0.00625978090766823,0.0274397518492007,0.0712081652029433,0.060197910940077
0007CB6DFA,0.0240112994350282,0.155781905332534,0.143959861057507,0,0,0.0381477398015436,0.148843679360111,0,0.209826726798006,0.346893897746014
0007F29741,0,0,0.0102920365367297,0,0,0,0.0186054599200139,0.0713433548079217,0,0
0007F2B88A,0,0.127022168963451,0.025472790428406,0.0293518832711232,0,0,0.442531733611546,0.0708661417322835,0.0621884642772371,0.0186915887850467
0007F2C687,0.0586158192090395,0.31875374475734,0.00463141644152837,0.145232439769257,0.0995348837209302,0.561190738699008,0,0,0,0.0250137438152831
0007F2EEFA,0.262207425343019,0,0.014794802521549,0,0.278139534883721,0.0654906284454245,0,0,0,0
0007F2F26A,0.0542776432606941,0,0.0385951370127364,0.149983033593485,0,0.0577728776185226,0,0,0,0.315832875206157
0007F2F283,0.0158393866020985,0.0826842420611144,0.0281744500192976,0.214116050220563,0,0.0149944873208379,0.0158233350721614,0,0.272727272727273,0
