ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,8.0625,30.5,0,4.25,11.1875,4.625,14.8125,8.9375,0
0007CB0F67,8.0625,0,11.625,10.125,0,14,0,1.9375,0,0
0007CB48B4,30.5,11.625,0,10.8125,0,10.5,3.25,7.75,0,0
0007CB6DFA,0,10.125,10.8125,0,10.4375,0,4.125,0,0,35.1875
0007F29741,4.25,0,0,10.4375,0,0,7.4375,6.3125,24.5625,0
0007F2B88A,11.1875,14,10.5,0,0,0,27.6875,0,7.9375,0
0007F2C687,4.625,0,3.25,4.125,7.4375,27.6875,0,0,48.875,0
0007F2EEFA,14.8125,1.9375,7.75,0,6.3125,0,0,0,10.9375,0
0007F2F26A,8.9375,0,0,0,24.5625,7.9375,48.875,10.9375,0,22.1875
0007F2F283,0,0,0,35.1875,0,0,0,0,22.1875,0
