ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0.91259178569569,1.80541144761569,0.0808000248710005,1.27720561761722,0.645668383996047,1.10361368783794,1.90703610150948,1.21590901689804,0.949710338603616
0007CB0F67,0.91259178569569,0,0.62274690493386,0,0.414652012468432,2.89916210981782,2.82913937810741,0,1.16071525497116,0
0007CB48B4,1.80541144761569,0.62274690493386,0,1.70711586275803,0.93172307289964,0.545973406273106,0.387896860493248,2.51503689883617,1.01142290551433,0.879156277540986
0007CB6DFA,0.0808000248710005,0,1.70711586275803,0,1.58430954807479,0.466930020233574,0.83306806425498,0.180575154560069,1.06805712951811,3.84483124167296
0007F29741,1.27720561761722,0.414652012468432,0.93172307289964,1.58430954807479,0,0.872962931958199,1.62937156956094,1.6419717181405,0.942659430757177,0.543921645167872
0007F2B88A,0.645668383996047,2.89916210981782,0.545973406273106,0.466930020233574,0.872962931958199,0,2.19650887694364,1.28723183389357,1.15389685000303,0.381670854127614
0007F2C687,1.10361368783794,2.82913937810741,0.387896860493248,0.83306806425498,1.62937156956094,2.19650887694364,0,0.508930709633518,0.911264988191403,0.407096565669608
0007F2EEFA,1.90703610150948,0,2.51503689883617,0.180575154560069,1.6419717181405,1.28723183389357,0.508930709633518,0,0,0.626042537677122
0007F2F26A,1.21590901689804,1.16071525497116,1.01142290551433,1.06805712951811,0.942659430757177,1.15389685000303,0.911264988191403,0,0,2.66903314916187
0007F2F283,0.949710338603616,0,0.879156277540986,3.84483124167296,0.543921645167872,0.381670854127614,0.407096565669608,0.626042537677122,2.66903314916187,0
