ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,2.49285714285714,2.4,0,0,0,0,13.25,0
0007CB0F67,0,0,3.65,0,0,2.25,2.9,3.325,0,0
0007CB48B4,2.49285714285714,3.65,0,2.67,0,3.35,0,2.1,3.32,0
0007CB6DFA,2.4,0,2.67,0,0,0,0,0,1.8,0
0007F29741,0,0,0,0,0,0,0,0,0,0
0007F2B88A,0,2.25,3.35,0,0,0,3.51,0,1.79166666666667,0
0007F2C687,0,2.9,0,0,0,3.51,0,0,0,0
0007F2EEFA,0,3.325,2.1,0,0,0,0,0,1.55,0
0007F2F26A,13.25,0,3.32,1.8,0,1.79166666666667,0,1.55,0,2.95909090909091
0007F2F283,0,0,0,0,0,0,0,0,2.95909090909091,0
