ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,93,8.35,1.75,0,0,32.75,9.45,1.55
0007CB0F67,0,0,22.4,0,0,0,96.1,2.6,12.65,40.15
0007CB48B4,93,22.4,0,65.25,5.55,0,3.35,26.1,18.45,8.3
0007CB6DFA,8.35,0,65.25,0,43.8,0,0,20.8,36.35,19.6
0007F29741,1.75,0,5.55,43.8,0,0,0,14.8,0,0
0007F2B88A,0,0,0,0,0,0,16.6,8.3,83.45,0
0007F2C687,0,96.1,3.35,0,0,16.6,0,0,19.3,0
0007F2EEFA,32.75,2.6,26.1,20.8,14.8,8.3,0,0,20.6,0
0007F2F26A,9.45,12.65,18.45,36.35,0,83.45,19.3,20.6,0,216.8
0007F2F283,1.55,40.15,8.3,19.6,0,0,0,0,216.8,0
