ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,58.2899411,8.625506475,68.92420605,52.0585384666667,0,56.5207765285714,31.8683122444444,74.21492712,0
0007CB0F67,58.2899411,0,0,0,0,0,1.8006193,0,55.3659353,23.4772628
0007CB48B4,8.625506475,0,0,5.94261242156863,60.7565384,1.102569,0,14.00481984,48.36037096,44.8612881666667
0007CB6DFA,68.92420605,0,5.94261242156863,0,1.17701893478261,0,71.52243835,14.75928796,66.87669018,8.949372075
0007F29741,52.0585384666667,0,60.7565384,1.17701893478261,0,0,33.88928865,47.9605263428571,0,0
0007F2B88A,0,0,1.102569,0,0,0,0,0,47.434160125,0
0007F2C687,56.5207765285714,1.8006193,0,71.52243835,33.88928865,0,0,79.00983,70.6645534,71.617324
0007F2EEFA,31.8683122444444,0,14.00481984,14.75928796,47.9605263428571,0,79.00983,0,53.74065268,0
0007F2F26A,74.21492712,55.3659353,48.36037096,66.87669018,0,47.434160125,70.6645534,53.74065268,0,11.20106085
0007F2F283,0,23.4772628,44.8612881666667,8.949372075,0,0,71.617324,0,11.20106085,0
