ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,189.266666666667,21.4666666666667,164.733333333333,0,364.233333333333,0,46.6666666666666,116.866666666667,93.5333333333333
0007CB3491,189.266666666667,0,99.9333333333334,675.866666666666,21.8666666666667,462.466666666666,24.1666666666667,324,522.4,669.333333333333
0007CB4837,21.4666666666667,99.9333333333334,0,369.833333333333,59.6,75.0333333333333,25.6,150.866666666667,276.466666666667,121.6
0007CB6AB4,164.733333333333,675.866666666666,369.833333333333,0,23.7666666666667,594.966666666666,493.933333333333,568.166666666667,3364.06666666667,640.699999999999
0007CD5116,0,21.8666666666667,59.6,23.7666666666667,0,62.1333333333334,103.4,49.8,104.7,38.6
0007CDE223,364.233333333333,462.466666666666,75.0333333333333,594.966666666666,62.1333333333334,0,10.4,432.5,680.766666666667,649.866666666666
0007CDE4F0,0,24.1666666666667,25.6,493.933333333333,103.4,10.4,0,18.4666666666666,66.4000000000001,91.7666666666667
0007CDEAA7,46.6666666666666,324,150.866666666667,568.166666666667,49.8,432.5,18.4666666666666,0,336.6,138.233333333333
0007CDEC0B,116.866666666667,522.4,276.466666666667,3364.06666666667,104.7,680.766666666667,66.4000000000001,336.6,0,977.300000000001
0007CDEEE2,93.5333333333333,669.333333333333,121.6,640.699999999999,38.6,649.866666666666,91.7666666666667,138.233333333333,977.300000000001,0
