ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,172.933333333333,48.0333333333333,65.1,79.6,29.5,0,63.8666666666667,519.633333333333,60.9666666666667
0007ABF555,172.933333333333,0,163.7,362.066666666667,246.2,65.3333333333334,10.0333333333333,528.9,122.266666666667,149.7
0007AC2B02,48.0333333333333,163.7,0,390.9,642.266666666667,133.766666666667,24.8333333333333,100.466666666667,286.266666666666,174.233333333333
0007ACA781,65.1,362.066666666667,390.9,0,481.566666666667,212.733333333333,5.8,819.533333333334,393.900000000001,736.233333333333
0007CB7051,79.6,246.2,642.266666666667,481.566666666667,0,154.2,192.4,191.966666666666,282.366666666666,331.9
0007CD6778,29.5,65.3333333333334,133.766666666667,212.733333333333,154.2,0,9.43333333333333,138.666666666667,209.433333333333,660.2
0007CD765E,0,10.0333333333333,24.8333333333333,5.8,192.4,9.43333333333333,0,15.6666666666667,3.26666666666667,35.2
0007CDADED,63.8666666666667,528.9,100.466666666667,819.533333333334,191.966666666666,138.666666666667,15.6666666666667,0,796.133333333333,251.533333333333
0007CDC443,519.633333333333,122.266666666667,286.266666666666,393.900000000001,282.366666666666,209.433333333333,3.26666666666667,796.133333333333,0,199.366666666667
0007CDEAA7,60.9666666666667,149.7,174.233333333333,736.233333333333,331.9,660.2,35.2,251.533333333333,199.366666666667,0
