ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,24.63357621,64.3193864412766,68.0018559032432,36.6553335778481,38.2275212870175,0,39.4095434621818,27.2592320651887,65.8542773564102
0007ABF555,24.63357621,0,61.2568358220642,31.4983111354891,62.1247550560714,54.5741053803797,60.0561861725,39.6659668737588,64.2917110153623,58.9681001001177
0007AC2B02,64.3193864412766,61.2568358220642,0,58.2331451627429,37.1911739937699,61.8895989812097,29.8318777575,63.4696394083607,57.2290238685409,62.5592074970166
0007ACA781,68.0018559032432,31.4983111354891,58.2331451627429,0,57.1432122435294,62.1107833487851,50.5965065936,24.5285778682213,57.7410960526866,37.3617804436778
0007CB7051,36.6553335778481,62.1247550560714,37.1911739937699,57.1432122435294,0,56.1768913501304,16.3255584652229,58.4702873802703,40.3091014268974,60.2390234644493
0007CD6778,38.2275212870175,54.5741053803797,61.8895989812097,62.1107833487851,56.1768913501304,0,48.5900831916667,54.1022455163218,64.1888506294231,34.3472706622619
0007CD765E,0,60.0561861725,29.8318777575,50.5965065936,16.3255584652229,48.5900831916667,0,59.8791809263158,37.5982346051351,45.7667870954167
0007CDADED,39.4095434621818,39.6659668737588,63.4696394083607,24.5285778682213,58.4702873802703,54.1022455163218,59.8791809263158,0,37.9053050984211,42.265771632
0007CDC443,27.2592320651887,64.2917110153623,57.2290238685409,57.7410960526866,40.3091014268974,64.1888506294231,37.5982346051351,37.9053050984211,0,64.7773990419512
0007CDEAA7,65.8542773564102,58.9681001001177,62.5592074970166,37.3617804436778,60.2390234644493,34.3472706622619,45.7667870954167,42.265771632,64.7773990419512,0
