ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,2.40185185185185,2.40166666666667,2.17,1.8952380952381,1.55263157894737,0,3.19333333333334,4.94888888888889,2.9031746031746
0007ABF555,2.40185185185185,0,2.68360655737705,2.12980392156863,2.39029126213592,2.17777777777778,1.43333333333333,5.13495145631068,2.10804597701149,1.96973684210526
0007AC2B02,2.40166666666667,2.68360655737705,0,2.55490196078431,2.26949352179034,2.72993197278911,1.77380952380952,2.13758865248227,2.86266666666667,3.05672514619883
0007ACA781,2.17,2.12980392156863,2.55490196078431,0,2.61721014492754,2.53253968253969,1.45,3.53247126436782,3.68130841121496,2.62004744958482
0007CB7051,1.8952380952381,2.39029126213592,2.26949352179034,2.61721014492754,0,1.95189873417721,1.9049504950495,3.36783625730994,2.12305764411028,2.38776978417266
0007CD6778,1.55263157894737,2.17777777777778,2.72993197278911,2.53253968253969,1.95189873417721,0,1.88666666666667,2.66666666666666,3.17323232323232,4.89037037037037
0007CD765E,0,1.43333333333333,1.77380952380952,1.45,1.9049504950495,1.88666666666667,0,2.23809523809524,1.63333333333333,2.70769230769231
0007CDADED,3.19333333333334,5.13495145631068,2.13758865248227,3.53247126436782,3.36783625730994,2.66666666666666,2.23809523809524,0,3.98066666666667,4.3367816091954
0007CDC443,4.94888888888889,2.10804597701149,2.86266666666667,3.68130841121496,2.12305764411028,3.17323232323232,1.63333333333333,3.98066666666667,0,2.46131687242798
0007CDEAA7,2.9031746031746,1.96973684210526,3.05672514619883,2.62004744958482,2.38776978417266,4.89037037037037,2.70769230769231,4.3367816091954,2.46131687242798,0
