ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,2.08333333333333,1.8,1.64444444444444,0,1.28484848484848,0,0,1.81904761904762,1.54444444444444
0007CB3491,2.08333333333333,0,1.81111111111111,2.44646464646465,0,1.51458333333333,1.4,2.06666666666667,3.32647058823529,2.49145299145299
0007CB4837,1.8,1.81111111111111,0,1.94117647058824,5.16666666666667,1.47916666666667,0,2.11666666666667,2.83333333333333,1.96
0007CB6AB4,1.64444444444444,2.44646464646465,1.94117647058824,0,1.13333333333333,2.0025641025641,0,3.53958333333333,3.08775510204082,2.00888888888889
0007CD5116,0,0,5.16666666666667,1.13333333333333,0,2.39166666666667,1.34444444444444,0,4.13333333333333,1.38
0007CDE223,1.28484848484848,1.51458333333333,1.47916666666667,2.0025641025641,2.39166666666667,0,0,1.81309523809524,1.69191919191919,2.81964285714286
0007CDE4F0,0,1.4,0,0,1.34444444444444,0,0,0,1.72,0
0007CDEAA7,0,2.06666666666667,2.11666666666667,3.53958333333333,0,1.81309523809524,0,0,1.91875,1.51666666666667
0007CDEC0B,1.81904761904762,3.32647058823529,2.83333333333333,3.08775510204082,4.13333333333333,1.69191919191919,1.72,1.91875,0,2.20866666666667
0007CDEEE2,1.54444444444444,2.49145299145299,1.96,2.00888888888889,1.38,2.81964285714286,0,1.51666666666667,2.20866666666667,0
