ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,3,0,1,0,8,0,1,0,2
0007CB3491,2,0,1,13,0,3,0,1,5,18
0007CB4837,0,1,0,2,0,8,1,0,10,5
0007CB6AB4,0,14,6,0,1,7,7,6,37,9
0007CD5116,0,1,0,0,0,3,1,1,2,4
0007CDE223,7,5,3,4,0,0,0,23,16,11
0007CDE4F0,0,1,0,14,2,0,0,0,3,5
0007CDEAA7,1,3,2,5,0,11,0,0,3,9
0007CDEC0B,1,7,8,31,3,12,0,7,0,14
0007CDEEE2,0,9,9,6,1,29,2,6,24,0
