ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,1.59012345679012,0,6.29111111111111,0,1.73333333333333,0,0,1.98888888888889,3.34666666666667
0007CB3491,1.59012345679012,0,2.18888888888889,2.39851851851852,0,1.63619047619048,0,2.49753086419753,1.98709677419355,1.84487179487179
0007CB4837,0,2.18888888888889,0,3.00833333333333,0,1.22222222222222,0,0,1.59019607843137,1.55
0007CB6AB4,6.29111111111111,2.39851851851852,3.00833333333333,0,0,1.60740740740741,1.64761904761905,2.45493827160494,3.18478747203579,1.84057971014493
0007CD5116,0,0,0,0,0,1.86,0,0,0,0
0007CDE223,1.73333333333333,1.63619047619048,1.22222222222222,1.60740740740741,1.86,0,0,2.20777777777778,2.55696202531646,1.93703703703704
0007CDE4F0,0,0,0,1.64761904761905,0,0,0,0,0,0
0007CDEAA7,0,2.49753086419753,0,2.45493827160494,0,2.20777777777778,0,0,3.14,0
0007CDEC0B,1.98888888888889,1.98709677419355,1.59019607843137,3.18478747203579,0,2.55696202531646,0,3.14,0,2.45161290322581
0007CDEEE2,3.34666666666667,1.84487179487179,1.55,1.84057971014493,0,1.93703703703704,0,0,2.45161290322581,0
