ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,24.8333333333333,14.5666666666667,21.1666666666667,0,31.3333333333333,0,9.93333333333333,0,0
0007CB3491,24.8333333333333,0,6.13333333333333,107.533333333333,4.36666666666667,45.2666666666667,0,49.0666666666667,85.7666666666667,40.2
0007CB4837,14.5666666666667,6.13333333333333,0,19.7666666666667,0,5.13333333333333,1.03333333333333,23.1,19.9333333333333,11.3666666666667
0007CB6AB4,21.1666666666667,107.533333333333,19.7666666666667,0,0,109.133333333333,27.6333333333333,42.8,532.1,81.2666666666667
0007CD5116,0,4.36666666666667,0,0,0,6.6,18.3666666666667,0,8.33333333333333,0
0007CDE223,31.3333333333333,45.2666666666667,5.13333333333333,109.133333333333,6.6,0,2.56666666666667,50.7333333333333,100.166666666667,40.9333333333333
0007CDE4F0,0,0,1.03333333333333,27.6333333333333,18.3666666666667,2.56666666666667,0,0,0,0
0007CDEAA7,9.93333333333333,49.0666666666667,23.1,42.8,0,50.7333333333333,0,0,10.3333333333333,16.7666666666667
0007CDEC0B,0,85.7666666666667,19.9333333333333,532.1,8.33333333333333,100.166666666667,0,10.3333333333333,0,124.8
0007CDEEE2,0,40.2,11.3666666666667,81.2666666666667,0,40.9333333333333,0,16.7666666666667,124.8,0
