ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,1.41666666666667,1.06666666666667,1.70925925925926,0,2.13103448275862,1.76666666666667,0,1.55555555555556,1.56666666666667
0007CB3491,1.41666666666667,0,1.79761904761905,2.81047619047619,0,2.17575757575758,0,1.74444444444444,2.08518518518519,1.83030303030303
0007CB4837,1.06666666666667,1.79761904761905,0,2.33090909090909,1.03333333333333,1.45714285714286,1.78888888888889,3.525,2.10576923076923,4.91274509803922
0007CB6AB4,1.70925925925926,2.81047619047619,2.33090909090909,0,2.94444444444444,2.52466666666667,2.16071428571429,2.2962962962963,3.08928571428571,2.71722222222222
0007CD5116,0,0,1.03333333333333,2.94444444444444,0,1.60555555555556,1.69166666666667,1.35833333333333,0,0
0007CDE223,2.13103448275862,2.17575757575758,1.45714285714286,2.52466666666667,1.60555555555556,0,0,2.36904761904762,1.9,1.59444444444444
0007CDE4F0,1.76666666666667,0,1.78888888888889,2.16071428571429,1.69166666666667,0,0,0,1.57291666666667,2.66666666666667
0007CDEAA7,0,1.74444444444444,3.525,2.2962962962963,1.35833333333333,2.36904761904762,0,0,1.76190476190476,2.11111111111111
0007CDEC0B,1.55555555555556,2.08518518518519,2.10576923076923,3.08928571428571,0,1.9,1.57291666666667,1.76190476190476,0,2.36666666666667
0007CDEEE2,1.56666666666667,1.83030303030303,4.91274509803922,2.71722222222222,0,1.59444444444444,2.66666666666667,2.11111111111111,2.36666666666667,0
