ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,34.1293238571429,0,57.71249454,0,7.57439310638298,0,57.706420175,15.7062854857143,68.1201256
0007CB3491,34.1293238571429,0,46.771649,56.6241573511111,50.3412639,51.5527603809524,63.8557468666667,34.01928624,54.3203738105263,31.4882702769231
0007CB4837,0,46.771649,0,49.8710155555556,0,69.1455897666667,53.3647395333333,70.0715888,49.56861941875,58.22512815
0007CB6AB4,57.71249454,56.6241573511111,49.8710155555556,0,51.91336872,66.8281974833333,33.7424751729167,58.7355013,18.8191923503356,59.2027396064516
0007CD5116,0,50.3412639,0,51.91336872,0,22.9229839076923,19.5945940538462,50.4044813,55.9502109416667,44.7857802555556
0007CDE223,7.57439310638298,51.5527603809524,69.1455897666667,66.8281974833333,22.9229839076923,0,0,43.1177551730769,62.7238604352941,33.5248336575342
0007CDE4F0,0,63.8557468666667,53.3647395333333,33.7424751729167,19.5945940538462,0,0,0,52.65531395,33.3922917411765
0007CDEAA7,57.706420175,34.01928624,70.0715888,58.7355013,50.4044813,43.1177551730769,0,0,55.1790478608696,66.4376926846154
0007CDEC0B,15.7062854857143,54.3203738105263,49.56861941875,18.8191923503356,55.9502109416667,62.7238604352941,52.65531395,55.1790478608696,0,25.4327042819444
0007CDEEE2,68.1201256,31.4882702769231,58.22512815,59.2027396064516,44.7857802555556,33.5248336575342,33.3922917411765,66.4376926846154,25.4327042819444,0
