ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,1.925,1.12222222222222,1.98095238095238,0,1.88333333333333,0,2.46666666666667,1.62051282051282,2.12222222222222
0007CB3491,1.925,0,1.48333333333333,2.99569892473118,1.78333333333333,3.49375,0,1.81212121212121,2.94,2.82222222222222
0007CB4837,1.12222222222222,1.48333333333333,0,2.27090909090909,0,1.81666666666667,0,2.56470588235294,1.61111111111111,2.00208333333333
0007CB6AB4,1.98095238095238,2.99569892473118,2.27090909090909,0,0,3.87407407407407,2.95416666666667,2.46666666666667,3.14588744588745,3.58958333333333
0007CD5116,0,1.78333333333333,0,0,0,1.1,2.62592592592593,3.2,0,0
0007CDE223,1.88333333333333,3.49375,1.81666666666667,3.87407407407407,1.1,0,2.36666666666667,2.45555555555556,1.86666666666667,1.74920634920635
0007CDE4F0,0,0,0,2.95416666666667,2.62592592592593,2.36666666666667,0,0,3.35,1.76111111111111
0007CDEAA7,2.46666666666667,1.81212121212121,2.56470588235294,2.46666666666667,3.2,2.45555555555556,0,0,2.37166666666667,2.43921568627451
0007CDEC0B,1.62051282051282,2.94,1.61111111111111,3.14588744588745,0,1.86666666666667,3.35,2.37166666666667,0,2.64935897435897
0007CDEEE2,2.12222222222222,2.82222222222222,2.00208333333333,3.58958333333333,0,1.74920634920635,1.76111111111111,2.43921568627451,2.64935897435897,0
