ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,7,0,0,0,9,0,3,8,3
0007CB3491,7,0,24,57,7,33,11,32,57,62
0007CB4837,0,24,0,31,2,2,1,12,15,17
0007CB6AB4,0,57,31,0,2,55,48,52,195,106
0007CD5116,0,7,2,2,0,9,21,3,23,6
0007CDE223,9,33,2,55,9,0,4,25,41,41
0007CDE4F0,0,11,1,48,21,4,0,6,10,12
0007CDEAA7,3,32,12,52,3,25,6,0,21,15
0007CDEC0B,8,57,15,195,23,41,10,21,0,75
0007CDEEE2,3,62,17,106,6,41,12,15,75,0
