ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,42.9333333333333,0,94.3666666666667,0,29.4666666666667,0,0,23.8666666666667,16.7333333333333
0007CB3491,42.9333333333333,0,26.2666666666667,107.933333333333,0,57.2666666666667,0,67.4333333333333,123.2,47.9666666666667
0007CB4837,0,26.2666666666667,0,84.2333333333333,0,3.66666666666667,0,0,27.0333333333333,3.1
0007CB6AB4,94.3666666666667,107.933333333333,84.2333333333333,0,0,57.8666666666667,11.5333333333333,132.566666666667,474.533333333333,42.3333333333333
0007CD5116,0,0,0,0,0,9.3,0,0,0,0
0007CDE223,29.4666666666667,57.2666666666667,3.66666666666667,57.8666666666667,9.3,0,0,66.2333333333333,202,52.3
0007CDE4F0,0,0,0,11.5333333333333,0,0,0,0,0,0
0007CDEAA7,0,67.4333333333333,0,132.566666666667,0,66.2333333333333,0,0,109.9,0
0007CDEC0B,23.8666666666667,123.2,27.0333333333333,474.533333333333,0,202,0,109.9,0,152
0007CDEEE2,16.7333333333333,47.9666666666667,3.1,42.3333333333333,0,52.3,0,0,152,0
