ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,702.199999999999,145.666666666667,710.266666666666,333.733333333333,559.266666666666,262.2,407.033333333334,125.766666666667,160.2
0007ACA781,702.199999999999,0,108.433333333333,448.4,663.2,545.533333333333,459.266666666667,220.6,623.333333333334,369.633333333333
0007CB2224,145.666666666667,108.433333333333,0,161.466666666667,832.3,525.1,168.5,21.5333333333333,628.733333333334,664.666666666666
0007CD38E5,710.266666666666,448.4,161.466666666667,0,1680.8,1325.53333333333,2094.66666666667,138.2,355.3,430.966666666667
0007CD72E3,333.733333333333,663.2,832.3,1680.8,0,1542.9,2398.96666666667,1096.66666666667,883.8,910.166666666667
0007CD7FB2,559.266666666666,545.533333333333,525.1,1325.53333333333,1542.9,0,616.3,406.2,413.966666666667,1020.3
0007CD81D3,262.2,459.266666666667,168.5,2094.66666666667,2398.96666666667,616.3,0,245.9,383.8,1162.83333333333
0007CDEAA7,407.033333333334,220.6,21.5333333333333,138.2,1096.66666666667,406.2,245.9,0,395.200000000001,176.966666666666
0007CDEEE2,125.766666666667,623.333333333334,628.733333333334,355.3,883.8,413.966666666667,383.8,395.200000000001,0,655.666666666667
0007CE0327,160.2,369.633333333333,664.666666666666,430.966666666667,910.166666666667,1020.3,1162.83333333333,176.966666666666,655.666666666667,0
