ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,5.84049007460597,1.27384084447461,4.34615852379955,1.43403730088669,5.93826403914223,1.42171031778452,4.14446164816785,0.556426025064668,0.867341452878988
0007ACA781,5.37416382158413,0,0.601938390647174,1.75589922656222,1.80200843757785,3.77527220758134,1.59766634341931,1.33486002954185,1.66715314539256,1.33470045198008
0007CB2224,1.26697749921038,0.639250474739155,0,0.868425782271252,2.32151037926072,3.69473817079231,0.639507975551586,0.192746047581457,1.88945654660019,2.3761511924036
0007CD38E5,3.37298565982308,1.46985684188851,0.642134791289347,0,3.24828035913304,6.01691749085738,4.97912802816012,0.517829214815009,0.610885796560701,0.958813105333779
0007CD72E3,1.01062253825956,1.36312021587466,1.63770680790184,2.90254592529007,0,4.71337092440224,3.71019151820173,2.54208514951206,0.97460998508801,1.28741146990003
0007CD7FB2,4.57161517508792,3.10270900795342,2.83154762788173,6.01629763740205,5.22670890757638,0,2.52186390264934,2.64276450567449,1.22483796526755,3.87053025837012
0007CD81D3,1.09065894924327,1.32080614792853,0.494379948018705,4.91287849335879,4.09811168651753,2.50088344674168,0,0.853848167634347,0.579301375076655,2.27375599252313
0007CDEAA7,4.1479194628157,1.46099983099359,0.177238699417918,0.671408938492047,3.61296699051262,3.43778123292202,1.10343825351479,0,1.37616710989191,0.777467948060891
0007CDEEE2,0.496296052366369,1.61916982131741,1.70718541020816,0.709872585986945,1.25948381458557,1.4324793570902,0.681799966953428,1.22645585719779,0,1.13004680541865
0007CE0327,0.738427807917167,1.23051533691904,2.00497813563632,1.06054922427499,1.58608451093828,4.28165003627204,2.54814530327677,0.660722431941333,1.0739961848392,0
