ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,0.501944368194712,0.790545325779036,0.34375,0.579684324438461,0.482965931863727,0.267353061502795,0.398696579964243,0.216079895087259,0.40422900223819
0007CB7051,0.245222502849735,0,0.200800739143825,0.419210722263589,0.140325177501518,0.252088630584816,0.128287569931194,0.324615029701828,0.325062541481595,0.1295497915047
0007CD5116,0.0498983035694329,0.0367137789289938,0,0.215069712251558,0.0149145642089605,0,0.128480838158257,0.0115573253047152,0,0.0250313873195229
0007CD765E,0.001985559566787,0.074362699775459,0.341658812441094,0,0.00954440735342516,0.131578947368421,0.061023287438382,0,0.187799182720373,0.00976333189149105
0007CD86B3,0.490880847544757,0.243229023698417,0.169220519653564,0.786821705426356,0,0.239743893763339,0.209450581536815,0.236807197646923,0.280185837545311,0.42145827880057
0007CDAD6B,0.0323193491428444,0.0325195632819456,0,0.118811881188119,0.0187953151143335,0,0.0287268400475948,0.0195669188625098,0.0690909090909091,0.00984892746849176
0007CDADED,0.0527590521939208,0.0527791740522236,0.430551278102864,0.137864823348695,0.0568004856547101,0.0699213901530823,0,0.193811638502797,0.089608841694658,0.235952408999882
0007CDC395,0.15451152187032,0.257502973739592,0.0576829859428018,0,0.108374904320743,0.106710931942139,0.327071876976982,0,0.237198141624547,0.0451516954193932
0007CDC443,0.0478755503900225,0.149172953469847,0,0.796681525507677,0.0749552699509678,0.221600186610684,0.08788522848034,0.139026871745766,0,0.111964367992628
0007CDE4F0,0.160410433807031,0.119882275997384,0.196913580246913,0.0508201994210357,0.197918516191595,0.0488208522962349,0.418031931545445,0.0485946603495742,0.0692768221989925,0
